Altitude	Mach	PSFC	SHP	Throttle
12931.03448	0.32	0.215142625	2357.389349	1
13793.10345	0.32	0.214316153	2317.901882	1
14655.17241	0.32	0.213409411	2279.691477	1
15517.24138	0.32	0.21251648	2241.731721	1
16379.31034	0.32	0.211638016	2204.019746	1
17241.37931	0.32	0.210666315	2167.667449	1
18103.44828	0.32	0.209790449	2130.716532	1
18965.51724	0.32	0.208923717	2094.072295	1
19827.58621	0.32	0.208172753	2056.682655	1
20689.65517	0.32	0.207356493	2020.358047	1
21551.72414	0.32	0.206459759	1985.215887	1
22413.7931	0.32	0.205642402	1949.706885	1
23275.86207	0.32	0.204936953	1913.557431	1
24137.93103	0.32	0.204179127	1878.32364	1
25000	0.32	0.203309444	1844.52129	1
0	0.35	0.284306217	2415.749989	1
862.0689655	0.35	0.278931437	2415.749989	1
1724.137931	0.35	0.273630088	2415.749989	1
2586.206897	0.35	0.26840157	2415.749989	1
3448.275862	0.35	0.263245288	2415.749989	1
4310.344828	0.35	0.258160645	2415.749989	1
5172.413793	0.35	0.253147046	2415.749989	1
6034.482759	0.35	0.248203894	2415.749989	1
6896.551724	0.35	0.243330597	2415.749989	1
7758.62069	0.35	0.238526559	2415.749989	1
8620.689655	0.35	0.233791189	2415.749989	1
9482.758621	0.35	0.229123895	2415.749989	1
10344.82759	0.35	0.224524084	2415.749989	1
11206.89655	0.35	0.219991167	2415.749989	1
12068.96552	0.35	0.215524554	2415.749989	1
12931.03448	0.35	0.214281111	2380.15367	1
13793.10345	0.35	0.213381043	2341.106942	1
14655.17241	0.35	0.212494237	2302.319515	1
15517.24138	0.35	0.21162127	2263.789066	1
16379.31034	0.35	0.210665517	2226.540476	1
17241.37931	0.35	0.209797015	2188.765035	1
18103.44828	0.35	0.20893776	2151.29959	1
18965.51724	0.35	0.208086929	2114.154626	1
19827.58621	0.35	0.207367828	2076.096632	1
20689.65517	0.35	0.206571281	2039.244921	1
21551.72414	0.35	0.205677273	2003.760101	1
22413.7931	0.35	0.204874151	1967.791879	1
23275.86207	0.35	0.204203133	1930.985969	1
24137.93103	0.35	0.203358101	1896.249085	1
25000	0.35	0.202688388	1860.298944	1
0	0.38	0.286077914	2415.749989	1
862.0689655	0.38	0.280667432	2415.749989	1
1724.137931	0.38	0.275330886	2415.749989	1
2586.206897	0.38	0.270067675	2415.749989	1
3448.275862	0.38	0.264877197	2415.749989	1
4310.344828	0.38	0.259758854	2415.749989	1
5172.413793	0.38	0.254712045	2415.749989	1
