,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,DISA,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
10,23531.869542406002,60.47895869086263,175.95927134944122,1192.9037577171507,8.132999814167281,80.0,0.0,1,0.17807871931453662,59.969279456360205,1.7487662572959028,0.1186809914484455,15661.253107856077,1.0,0.0,1.0,False,1.0193055464798906e-07,47283.6281160133,3602848.91375788,3606857.834597933,2526.011241665519,0.13703054247592522,0.0,,,,,,initial climb,,,2.0
11,23531.13506162982,60.52714581831299,192.48237680312758,1312.7278152493952,8.866452609783819,82.0,0.0,1,0.17825396025156787,59.969279456360205,1.7487116745014626,0.11867526510614207,15660.497454443497,1.0,0.0,1.0,False,1.01787892466954e-07,47250.19607758725,3602848.91375788,3607712.1159485197,2525.2105806243694,0.13689321728314074,0.0,,,,,,initial climb,,,2.0
12,23530.401608834203,60.57537975277031,209.00217905413857,1432.6496133397875,9.598881442411123,84.0,0.0,1,0.17842940424274134,59.969279456360205,1.7486571681011955,0.11866954696041754,15659.742882659039,1.0,0.0,1.0,False,1.0164578784173309e-07,47216.71149565792,3602848.91375788,3608548.77562355,2524.4060315222123,0.13675564515239422,0.0,,,,,,initial climb,,,2.0
13,23529.669180001576,60.623660420665026,225.5186346943367,1552.6692501574962,10.330290323128917,86.0,0.0,1,0.1786050510959716,59.969279456360205,1.7486027377965383,0.11866383697918718,15658.989388268748,1.0,0.0,1.0,False,1.0150423987040183e-07,47183.17435953151,3602848.91375788,3609367.853421248,2523.5975863855083,0.13661782607395603,0.0,,,,,,initial climb,,,2.0
14,23528.937771120858,60.671987747514386,242.03170018318642,1672.7868237234045,11.06068325649509,88.0,0.0,1,0.1787809006156538,59.969279456360205,1.7485483832894053,0.11865813513042137,15658.23696704599,1.0,0.0,1.0,False,1.013632476478662e-07,47149.584659226944,3602848.91375788,3610169.389273074,2522.78523726544,0.1364797600410851,0.0,,,,,,initial climb,,,2.0
15,23528.207378187493,60.72036165791829,258.5413318477988,1793.0024319081863,11.790064240522897,90.0,0.0,1,0.17895695260264527,59.969279456360205,1.7484941042822004,0.11865244138214687,15657.485614771535,1.0,0.0,1.0,False,1.0122281026586832e-07,47115.94238548115,3602848.91375788,3610953.4232435254,2521.9689762383646,0.13634144705005177,0.0,,,,,,initial climb,,,2.0
16,23527.477997203467,60.768782075555315,275.04748588298077,1913.3161724303745,12.51843726665821,92.0,0.0,1,0.1791332068542478,59.969279456360205,1.748439900477812,0.11864675570244632,15656.735327233539,1.0,0.0,1.0,False,1.010829268129924e-07,47082.24752975427,3602848.91375788,3611719.995529929,2521.148795406251,0.13620288710016037,0.0,,,,,,initial climb,,,2.0
17,23526.74962417733,60.81724892317869,291.55011835128914,2033.7281428544202,13.245806319756804,94.0,0.0,1,0.17930966316418942,59.969279456360205,1.7483857715796152,0.11864107805945825,15655.986100227541,1.0,0.0,1.0,False,1.0094359637467085e-07,47048.50008423503,3602848.91375788,3612469.1464622393,2520.3246868971314,0.13606408019377272,0.0,,,,,,initial climb,,,2.0
18,23526.02225512423,60.865762122612175,308.0491851830896,2154.2384405887437,13.972175378061683,96.0,0.0,1,0.1794863213226062,59.969279456360205,1.7483317172914774,0.11863540842137801,15655.23792955656,1.0,0.0,1.0,False,1.0080481803319014e-07,47014.700041846154,3602848.91375788,3613200.9165028124,2519.4966428655603,0.13592502633633127,0.0,,,,,,initial climb,,,2.0
19,23525.295886065924,60.9143215947462,324.5446421766204,2274.847162883776,14.697548413180465,98.0,0.0,1,0.17966318111602447,59.969279456360205,1.748277737317756,0.1186297467564571,15654.490811031043,1.0,0.0,1.0,False,1.0066659086769706e-07,46980.847396249446,3602848.91375788,3613915.3462461988,2518.664655493064,0.1357857255363814,0.0,,,,,,initial climb,,,2.0
20,23524.570513030805,60.96292725953367,341.036444998061,2395.5544068299923,15.4219293900628,100.0,0.0,1,0.17984024232734233,59.969279456360205,1.748223831363302,0.11862409303300378,15653.744740468912,1.0,0.0,1.0,False,1.005289139542052e-07,46946.94214185139,3602848.91375788,3614612.4764189147,2517.8287169886,0.13564617780559562,0.0,,,,,,initial climb,,,2.0
21,23523.846132053925,61.011579035986124,357.5245491816055,2516.3602693559365,16.14532226697784,102.0,0.0,1,0.18001750473581207,59.969279456360205,1.7481699991334614,0.11861844721938308,15652.999713695586,1.0,0.0,1.0,False,1.0039178636560107e-07,46912.98427380834,3602848.91375788,3615292.3478792184,2516.988819589021,0.13550638315879635,0.0,,,,,,initial climb,,,2.0
22,23523.122739177008,61.06027684216961,374.00891012954145,2637.2648472262376,16.867730995491744,104.0,0.0,1,0.18019496811702182,59.969279456360205,1.7481162403340753,0.11861280928401702,15652.255726544008,1.0,0.0,1.0,False,1.0025520717165071e-07,46878.973788031886,3602848.91375788,3615955.001616878,2516.144955559529,0.13536634161397887,0.0,,,,,,initial climb,,,2.0
23,23522.400330448494,61.109020595200725,390.4894831123332,2758.268237039616,17.58915952044526,106.0,0.0,1,0.1803726322428775,59.969279456360205,1.7480625546714843,0.11860717919538459,15651.51277485464,1.0,0.0,1.0,False,1.0011917543900636e-07,46844.910681194364,3602848.91375788,3616600.4787529334,2515.297117194152,0.1352260531923355,0.0,,,,,,initial climb,,,2.0
24,23521.67890192354,61.15781021124264,406.96622326871056,2879.3705352268835,18.30961177993132,108.0,0.0,1,0.18055049688158487,59.969279456360205,1.7480089418525275,0.11860155692202211,15650.770854475508,1.0,0.0,1.0,False,9.998369023121304e-08,46810.79495073408,3602848.91375788,3617228.8205394605,2514.4452968162045,0.1350855179182782,0.0,,,,,,initial climb,,,2.0
25,23520.958449664053,61.206645605501045,423.43908560576256,3000.5718380489325,19.0290917052727,110.0,0.0,1,0.1807285617976312,59.969279456360205,1.7479554015845462,0.11859594243252333,15650.029961262215,1.0,0.0,1.0,False,9.98487506087154e-08,46776.626594860856,3602848.91375788,3617840.068359324,2513.5894867787633,0.13494473581946267,0.0,,,,,,initial climb,,,2.0
26,23520.23896973871,61.2555266922203,439.9080249990362,3121.8722415947173,19.747603220999746,112.0,0.0,1,0.18090682675176775,59.969279456360205,1.747901933575386,0.11859033569553964,15649.290091077963,1.0,0.0,1.0,False,9.971435562886465e-08,46742.40561256128,3602848.91375788,3618434.263725927,2512.7296794651343,0.13480370692681118,0.0,,,,,,initial climb,,,2.0
27,23519.520458222985,61.30445338467928,456.37299619264047,3243.271841779228,20.465150244828106,114.0,0.0,1,0.18108529150099112,59.969279456360205,1.7478485375333972,0.11858473667978017,15648.551239793569,1.0,0.0,1.0,False,9.958050434592558e-08,46708.132003604296,3602848.91375788,3619011.4482829613,2511.8658672893284,0.13466243127453695,0.0,,,,,,initial climb,,,2.0
28,23519.4844084296,61.306912393196846,457.19999999999993,3249.375985240355,20.501197609219165,114.10048064360753,0.0,1,0.1810942618512175,59.969279456360205,1.747845858500091,0.11858445576562172,15648.514170102093,1.0,0.0,1.0,False,9.957379472112216e-08,46706.408898374095,3602848.91375788,3619039.994874817,2511.8223683514107,0.13465532766538788,0.0,,,,,,initial climb,,,0.10048064360752562
