,mass,true_airspeed,altitude,ground_distance,fuel_mass,time,engine_setting,mach,equivalent_airspeed,CL,CD,drag,thrust_rate,EM_power_rate,TP_power_rate,thrust_is_regulated,psfc,thrust,TPshaft_power,thermo_power,TP_residual_thrust,slope_angle,acceleration,TP_thermal_efficiency,TP_air_flow,TP_total_pressure,TP_total_temperature,CT,name,ceiling,max_mach,delta_time
10,23546.176938967885,60.478446419275016,175.78351224254405,1192.9234646344892,8.133057527724953,80.0,1,0.17807685652528638,59.969279456360205,1.7498295086577242,0.11879257471913708,15675.977739185622,1.0,0.0,1.0,False,1.0193207501803027e-07,47283.98342037403,3602848.91375788,3606848.6535177534,2526.01973671358,0.1368850490529742,0.0,,,,,,initial climb,,,2.0
11,23545.44244723637,60.526581666593444,192.2890441020461,1312.748909942201,8.86652232942242,82.0,1,0.1782519084252293,59.969279456360205,1.749774925049141,0.11878684473900922,15675.221605722376,1.0,0.0,1.0,False,1.0178955865962775e-07,47250.58759974693,3602848.91375788,3607702.2212086306,2525.219972346374,0.1367479617636065,0.0,,,,,,initial climb,,,2.0
12,23544.708982434673,60.57476360090356,208.79127306299185,1432.6719885896896,9.598964210848896,84.0,1,0.1784271628720068,59.969279456360205,1.7497204177566457,0.11878112295224091,15674.466553462411,1.0,0.0,1.0,False,1.0164759874186857e-07,47217.139362373055,3602848.91375788,3608538.2039391687,2524.4163286481603,0.1366106282642964,0.0,,,,,,initial climb,,,2.0
13,23543.976540553245,60.62299214873511,225.29015583268824,1552.6927984876952,10.330387175066095,86.0,1,0.17860261967361232,59.969279456360205,1.7496659864822672,0.11877540932679087,15673.712578177547,1.0,0.0,1.0,False,1.0150619436526722e-07,47183.63869771253,3602848.91375788,3609356.6414004825,2523.608797677122,0.13647304854590842,0.0,,,,,,initial climb,,,2.0
14,23543.245117589027,60.67126723570796,241.78564898662296,1672.8114373988603,11.060795218631563,88.0,1,0.17877827863453272,59.969279456360205,1.7496116309285223,0.11876970383067409,15672.959675646984,1.0,0.0,1.0,False,1.0136534462718151e-07,47150.085595935816,3602848.91375788,3610157.573416371,2522.79737151612,0.1363352226022838,0.0,,,,,,initial climb,,,2.0
15,23542.514709545463,60.71958878652817,258.2777089685095,1793.0280029358137,11.790192331575978,90.0,1,0.1789541395557304,59.969279456360205,1.7495573507984068,0.11876400643196088,15672.207841657262,1.0,0.0,1.0,False,1.0122504862181845e-07,47116.480047928795,3602848.91375788,3610941.039943121,2521.982042273117,0.1361971504302626,0.0,,,,,,initial climb,,,2.0
16,23541.78531243252,60.76795672498403,274.7662920903369,1913.342592559246,12.518582497380482,92.0,1,0.17913020223462534,59.969279456360205,1.7495031457954004,0.11875831709877727,15671.457072002277,1.0,0.0,1.0,False,1.0108530544023998e-07,47082.82204529814,3602848.91375788,3611707.081069298,2521.162802081626,0.13605883202970703,0.0,,,,,,initial climb,,,2.0
17,23541.056922266715,60.81637097394186,291.25135453242444,2033.7553035759763,13.245969692954068,94.0,1,0.17930646646507684,59.969279456360205,1.7494490156234723,0.1187526357993057,15670.707362483343,1.0,0.0,1.0,False,1.00946114170369e-07,47049.11158037657,3602848.91375788,3612455.7370155407,2520.3396431011743,0.1359202674035241,0.0,,,,,,initial climb,,,2.0
18,23540.32953507114,60.86483145534219,307.73285234348094,2154.2662331370107,13.972357888611,96.0,1,0.17948293203736596,59.969279456360205,1.7493949599870802,0.11874696250178476,15669.958708909197,1.0,0.0,1.0,False,1.0080747389699542e-07,47015.34864622813,3602848.91375788,3613187.048134347,2519.512557517726,0.13578145655768845,0.0,,,,,,initial climb,,,2.0
19,23539.603146875485,60.91333809019566,324.21074144066887,2274.875478235592,14.697751048048284,98.0,1,0.1796595987381771,59.969279456360205,1.7493409785911704,0.11874129717450937,15669.211107096002,1.0,0.0,1.0,False,1.006693837017823e-07,46981.53323665351,3602848.91375788,3613901.0549098537,2518.6815375441706,0.13564239950126572,0.0,,,,,,initial climb,,,2.0
20,23538.877753716046,60.96189079857907,340.6849776096734,2395.5831357052393,15.422153128323181,100.0,1,0.17983646635058054,59.969279456360205,1.749287071141182,0.11873563978583097,15668.464552867383,1.0,0.0,1.0,False,1.0053184266327219e-07,46947.66534619532,3602848.91375788,3614597.7979576197,2517.846575420751,0.13550309624643517,0.0,,,,,,initial climb,,,2.0
21,23538.15335163577,61.010489499631376,357.1555165047765,2516.389302217783,16.14556807983077,102.0,1,0.18001353465401398,59.969279456360205,1.7492332373430468,0.11872999030415762,15667.719042054447,1.0,0.0,1.0,False,1.0039484985689342e-07,46913.74497014347,3602848.91375788,3615277.3180243964,2517.007663415525,0.13536354680851317,0.0,,,,,,initial climb,,,2.0
22,23537.429936684264,61.05913411154975,373.6223136489356,2637.2940742813853,16.86799984628155,104.0,1,0.18019080342426502,59.969279456360205,1.7491794769031908,0.11872434869795417,15666.974570495791,1.0,0.0,1.0,False,1.002584043549667e-07,46879.7721045404,3602848.91375788,3615939.6559878956,2516.1647938248357,0.1352237512059758,0.0,,,,,,initial climb,,,2.0
23,23536.707504917813,61.10782455158554,390.08532443386764,2758.2975482385577,17.5894523646791,106.0,1,0.1803682724334529,59.969279456360205,1.7491257895285397,0.11871871493574274,15666.231134037549,1.0,0.0,1.0,False,1.0012250522671147e-07,46845.74674618656,3602848.91375788,3616584.8528565587,2515.317958973773,0.1350837094604826,0.0,,,,,,initial climb,,,2.0
24,23535.986052399414,61.156560736040305,406.544504120138,2879.3998202641665,18.30992956529778,108.0,1,0.18054594145001057,59.969279456360205,1.749072174926515,0.11871308898610225,15665.488728533379,1.0,0.0,1.0,False,9.998715153825287e-08,46811.66889264569,3602848.91375788,3617212.949769315,2514.46715121663,0.13494342159689982,0.0,,,,,,initial climb,,,2.0
25,23535.265575198795,61.2053425802619,422.9998078372545,3000.6009863634304,19.029435371660472,110.0,1,0.18072381023866682,59.969279456360205,1.7490186328050392,0.1187074708176691,15664.747349844505,1.0,0.0,1.0,False,9.985234235262822e-08,46777.53854225019,3602848.91375788,3617823.987995336,2513.6123629373824,0.13480288764332327,0.0,,,,,,initial climb,,,2.0
26,23534.546069392432,61.25416999864049,439.4511905837662,3121.9011423699117,19.7479737005164,112.0,1,0.18090187856042844,59.969279456360205,1.748965162872537,0.11870186039913708,15664.006993839732,1.0,0.0,1.0,False,9.971807672979416e-08,46743.35569410656,3602848.91375788,3618418.00893379,2512.753586550157,0.13466210763110228,0.0,,,,,,initial climb,,,2.0
27,23533.827531063576,61.30304290460458,455.8986072273682,3243.3003839434946,20.465548461818965,114.0,1,0.18108014617256193,59.969279456360205,1.7489117648379346,0.11869625769925751,15663.26765639546,1.0,0.0,1.0,False,9.958435372663351e-08,46709.12034810071,3602848.91375788,3618995.054113587,2511.8908144996944,0.1345210815948627,0.0,,,,,,initial climb,,,2.0
28,23533.770739505355,61.306912393196846,457.19999999999993,3252.916224848733,20.522333998387754,114.1582875019691,1,0.1810942618512175,59.969279456360205,1.748907544384454,0.11869581488264501,15663.209221906802,1.0,0.0,1.0,False,9.957379472112216e-08,46706.408898374095,3602848.91375788,3619039.994874817,2511.8223683514107,0.13450991072869703,0.0,,,,,,initial climb,,,0.1582875019690988
29,23533.70842262305,61.528986863775344,457.19999999999993,3265.1776073273722,20.584655633988866,114.3582875019691,2,0.18175024680879426,60.1865085658745,1.7363011848340077,0.11737800124177149,15601.727642981321,1.0,0.0,1.0,False,9.766680590140152e-08,41689.35279405168,3190522.87140559,3205220.250322117,2244.906115506961,0.0,1.1085216440428156,,,,,,initial climb,,,0.20000000000000284
30,23533.64610098745,61.75069119258391,457.19999999999993,3277.4834047001273,20.646982028691482,114.5582875019691,2,0.1824051384059653,60.40337560960579,1.7238512707466438,0.11608608897080915,15541.405077054429,1.0,0.0,1.0,False,9.767426408568082e-08,41584.39309505858,3190522.87140559,3205211.275290281,2242.124051966634,0.0,1.1066278428021152,,,,,,initial climb,,,0.20000000000000284
31,23533.58377459275,61.97201676114433,457.19999999999993,3289.833542938644,20.709313188073466,114.75828750196911,2,0.18305891118463974,60.619872157119254,1.7115556721761995,0.11481950179782455,15482.224892567745,1.0,0.0,1.0,False,9.768173101126088e-08,41479.58283016169,3190522.87140559,3205202.4382977453,2239.3168619861153,0.0,1.1046918389735918,,,,,,initial climb,,,0.20000000000000284
32,23533.52144343337,62.19295512893905,457.19999999999993,3302.2279462908728,20.7716491174863,114.95828750196911,2,0.18371154021240393,60.835989952057886,1.6994122837778463,0.1135776767830841,15424.17063969824,1.0,0.0,1.0,False,9.768920632337059e-08,41374.92623562345,3190522.87140559,3205193.7373074912,2236.484891817518,0.0,1.102714511226127,,,,,,initial climb,,,0.20000000000000284
33,23533.459107503957,62.413498031184275,457.19999999999993,3314.6665373166607,20.833989822056658,115.15828750196911,2,0.18436300107594364,61.05172090996417,1.6874190248715257,0.11236006403537008,15367.226050986676,1.0,0.0,1.0,False,9.769668966969489e-08,41270.42746807429,3190522.87140559,3205185.170276668,2233.6284890720085,0.0,1.1006967271049428,,,,,,initial climb,,,0.20000000000000284
34,23533.396766799386,62.633637376605265,457.19999999999993,3327.1492369228977,20.896335306687963,115.35828750196912,2,0.18501326987447228,61.26705711610389,1.675573839482958,0.11116612643188771,15311.375041801184,1.0,0.0,1.0,False,9.770418070038501e-08,41166.090605397556,3190522.87140559,3205176.7351577925,2230.7480025793316,0.0,1.0986393430493584,,,,,,initial climb,,,0.20000000000000284
35,23533.334421314754,62.85336524521514,457.19999999999993,3339.6759643982186,20.958685576061985,115.55828750196912,2,0.1856623232131699,61.48199082329346,1.6638746963634632,0.10999533934190237,15256.601710645022,1.0,0.0,1.0,False,9.771167906806797e-08,41061.91964761573,3190522.87140559,3205168.4298999235,2227.84378225043,0.0,1.096543204417227,,,,,,initial climb,,,0.20000000000000284
36,23533.27207104538,63.072673886098585,457.19999999999993,3352.2466374472615,21.02104063464042,115.75828750196912,2,0.1863101381966364,61.69651444973193,1.6523195889897884,0.10884719035422839,15202.890339316944,1.0,0.0,1.0,False,9.771918442785551e-08,40957.91851777768,3190522.87140559,3205160.252449797,2224.9161789431964,0.0,1.0944091455156777,,,,,,initial climb,,,0.20000000000000284
37,23533.209715986803,63.29155571520172,457.19999999999993,3364.8611722244814,21.08340048666648,115.95828750196912,2,0.18695669242236307,61.91062057683908,1.6409065355450756,0.10772117900867521,15150.225392932363,1.0,0.0,1.0,False,9.772669643735222e-08,40854.09106284599,3190522.87140559,3205152.200752928,2221.965544331275,0.0,1.092237989637777,,,,,,initial climb,,,0.20000000000000284
38,23533.147356134778,63.510003313129275,457.19999999999993,3377.519483367522,21.14576513616648,116.15828750196913,2,0.18760196397422566,62.12430194710072,1.6296335788820695,0.1066168165315429,15098.591519813242,1.0,0.0,1.0,False,9.773421475666311e-08,40750.441054584146,3190522.87140559,3205144.272754678,2218.9922307759493,0.0,1.0900305491047635,,,,,,initial climb,,,0.20000000000000284
39,23533.084991485277,63.72800942295023,457.19999999999993,3390.2214840301476,21.20813458695146,116.35828750196913,2,0.18824593141600246,62.33755146192211,1.618498786469618,0.10553362557524547,15047.97355125418,1.0,0.0,1.0,False,9.774173904840069e-08,40646.972190442706,3190522.87140559,3205136.4664012874,2215.9965912010694,0.0,1.0877876253134995,,,,,,initial climb,,,0.20000000000000284
40,23533.022622034492,63.94556694801293,457.19999999999993,3402.9670859147377,21.27050884261876,116.55828750196913,2,0.18888857378492038,62.55036217949083,1.6075002503234617,0.10447113996212626,14998.356501171882,1.0,0.0,1.0,False,9.774926897769134e-08,40543.68809444426,3190522.87140559,3205128.779640876,2212.9789789709957,0.0,1.0855100087888292,,,,,,initial climb,,,0.20000000000000284
41,23532.960247778825,64.16266894977069,457.19999999999993,3415.7561993043405,21.33288790655366,116.75828750196914,2,0.18952987058523202,62.7627273126498,1.5966360869222862,0.10342890443252115,14949.72556564506,1.0,0.0,1.0,False,9.77568042121812e-08,40440.59231806646,3190522.87140559,3205121.2104244134,2209.9397477715443,0.0,1.0831984792405103,,,,,,initial climb,,,0.20000000000000284
42,23532.89786871489,64.37930864561879,457.19999999999993,3428.5887330942946,21.39527178193096,116.95828750196914,2,0.19016980178182638,62.97464022678144,1.5859044371099453,0.10240647439710991,14902.066122351196,1.0,0.0,1.0,False,9.77643444220413e-08,40337.6883411228,3190522.87140559,3205113.75670665,2206.8792514938773,0.0,1.0808538056244332,,,,,,initial climb,,,0.20000000000000284
43,23532.83548483951,64.59547940674368,457.19999999999993,3441.4645948234183,21.45766047171662,117.15828750196914,2,0.19080834779387562,63.186094437703844,1.5753034659847598,0.10140341569359186,14855.363729906767,1.0,0.0,1.0,False,9.77718892799727e-08,40234.97957264071,3190522.87140559,3205106.416447023,2203.797844121364,0.0,1.0784767462078328,,,,,,initial climb,,,0.20000000000000284
44,23532.773096149725,64.81117475598525,457.19999999999993,3454.383690704767,21.520053978669356,117.35828750196914,2,0.19144548948852044,63.39708360957968,1.5648313627767056,0.10041930434770563,14809.604127116703,1.0,0.0,1.0,False,9.777943846121046e-08,40132.46935173657,3190522.87140559,3205099.187610528,2200.6958796193403,0.0,1.076068048638221,,,,,,initial climb,,,0.20000000000000284
45,23532.710702642773,65.02638836571289,457.19999999999993,3467.345925655964,21.582452305342283,117.55828750196915,2,0.19208120817459617,63.607601552838574,1.554486340713323,0.09945372633861047,14764.773232139129,1.0,0.0,1.0,False,9.778699164352757e-08,40030.16094848714,3190522.87140559,3205092.068168562,2197.573711827729,0.0,1.0736284500157753,,,,,,initial climb,,,0.20000000000000284
46,23532.6483043161,65.24111405571604,457.19999999999993,3480.3512033291067,21.64485545408451,117.75828750196915,2,0.1927154855964017,63.8176422221137,1.5442666368751008,0.09850627736863454,14720.85714157083,1.0,0.0,1.0,False,9.779454850723819e-08,39928.057564797295,3190522.87140559,3205085.0560997296,2194.431694356542,0.0,1.0711586769689343,,,,,,initial climb,,,0.20000000000000284
